#scan;iMeasureCycle=1;iMux=0;time=0.138;N=482;LocalTime=31/10/2023 14:59:48
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60;-1.33E-06;0.275367;0.0800021;-2.13E-10;0.275367
-59.5;-1.20E-06;0.449722;0.0800004;-1.10E-10;0.449722
-59;-7.30E-07;0.589127;0.0799995;8.20E-11;0.589127
-58.5;-4.92E-06;0.764086;0.0800237;2.08E-10;0.764086
-58;-3.57E-06;0.905329;0.0799968;3.03E-10;0.905329
-57.5001;-2.72E-06;1.067599;0.0799892;4.80E-10;1.067599
-57;-3.90E-06;1.234482;0.0799943;7.83E-11;1.234482
-56.5;-2.05E-06;1.372956;0.0800049;-1.92E-11;1.372956
-56;-1.59E-06;1.551153;0.0800008;5.22E-11;1.551153
-55.5;-4.08E-07;1.69254;0.0800004;-7.47E-12;1.69254
-55;-4.60E-07;1.87335;0.0799997;6.96E-12;1.87335
-54.5;-4.85E-07;2.023213;0.0800003;1.10E-11;2.023213
-54;-4.50E-07;2.172931;0.08;3.71E-12;2.172931
-53.5;-7.60E-07;2.356718;0.0800009;8.94E-11;2.356718
-53;-3.51E-07;2.506525;0.0800004;-4.47E-12;2.506525
-52.5;-4.68E-07;2.656299;0.0799989;-2.66E-11;2.656299
-52;-6.15E-07;2.858161;0.0800001;-8.18E-11;2.858161
-51.5;-2.12E-07;2.999622;0.0799996;-1.40E-11;2.999622
-51;-4.15E-07;3.176953;0.080004;3.58E-11;3.176953
-50.5;-2.12E-07;3.36648;0.0799998;-2.15E-11;3.36648
-50;-1.74E-06;3.543054;0.0799978;-3.33E-11;3.543054
-49.5;-3.00E-07;3.681465;0.0799992;-2.07E-11;3.681465
-49;-1.51E-06;3.870734;0.0799995;3.90E-11;3.870734
-48.5;-2.72E-07;4.010373;0.0800003;-2.70E-11;4.010373
-48;-2.43E-07;4.16641;0.0800008;-6.57E-11;4.16641
-47.5;-2.57E-07;4.346593;0.0799998;-4.85E-11;4.346593
-47;-2.92E-07;4.502652;0.0799997;-5.89E-11;4.502652
-46.5;-2.82E-07;4.658567;0.0800001;-5.41E-11;4.658567
-46;-2.22E-07;4.849344;0.0799997;-5.14E-11;4.849344
-45.5;-3.33E-07;5.011359;0.08;-3.62E-11;5.011359
-45;-2.14E-07;5.152797;0.0799998;-4.54E-11;5.152797
-44.5;-1.95E-07;5.306109;0.0800002;-4.06E-11;5.306109
-44;-1.58E-07;5.480151;0.0800002;-5.38E-11;5.480151
-43.5;-6.01E-07;5.63121;0.0800013;-1.01E-10;5.63121
-43;-2.55E-07;5.772594;0.080001;-6.72E-11;5.772594
-42.5;-2.27E-07;5.951699;0.0799999;-5.66E-11;5.951699
-42;-1.45E-07;6.093097;0.08;-5.02E-11;6.093097
-41.5;-1.42E-07;6.242852;0.08;-5.11E-11;6.242852
-41;-1.44E-07;6.399008;0.08;-4.84E-11;6.399008
-40.5;-1.55E-06;6.564522;0.0800237;5.82E-11;6.564522
-40;-1.56E-07;6.706005;0.0800001;-4.76E-11;6.706005
-39.5;-1.39E-07;6.879671;0.0799999;-4.68E-11;6.879671
-39;-2.03E-07;7.029512;0.0800001;-3.32E-11;7.029512
-38.5;-6.98E-08;7.196688;0.0800002;-3.83E-11;7.196688
-38;-1.49E-07;7.389777;0.0800004;-2.26E-11;7.389777
-37.5;-9.56E-08;7.572592;0.08;-2.80E-12;7.572592
-37;-8.61E-08;7.738097;0.0799996;-4.26E-11;7.738097
-36.5;-1.08E-07;7.935229;0.0799988;-1.69E-11;7.935229
-36;-7.79E-08;8.084989;0.0800001;1.97E-12;8.084989
-35.5;-2.27E-06;8.238165;0.0799928;-1.71E-10;8.238165
-34.9999;-4.78E-08;8.407969;0.0799999;2.10E-11;8.407969
-34.5;-5.94E-08;8.563787;0.08;4.18E-11;8.563787
-34;-5.30E-08;8.741993;0.0799997;6.85E-11;8.741993
-33.5;-5.70E-08;8.91668;0.0799999;6.80E-11;8.91668
-33;-6.01E-07;9.095268;0.0800245;6.00E-11;9.095268
-32.5;-4.30E-07;9.236628;0.0799991;1.94E-10;9.236628
-32;-1.04E-06;9.422499;0.0799895;2.69E-10;9.422499
-31.5;-2.43E-07;9.56552;0.0799998;3.64E-10;9.56552
-31;-1.94E-07;9.715396;0.08;4.56E-10;9.715396
-30.5;-1.81E-07;9.927503;0.0800031;6.21E-10;9.927503
-30;-1.37E-07;10.068994;0.0799996;7.92E-10;10.068994
-29.5;-1.32E-07;10.242677;0.08;1.03E-09;10.242677
-29;-6.24E-08;10.39847;0.0800001;1.30E-09;10.39847
-28.4999;-5.36E-08;10.54831;0.0799991;1.64E-09;10.54831
-28;-2.29E-08;10.71659;0.0800003;2.02E-09;10.71659
-27.5001;-1.60E-08;10.89647;0.0799999;2.55E-09;10.89647
-27.0001;-2.49E-08;11.046414;0.0800004;3.24E-09;11.046414
-26.5;-7.84E-08;11.228806;0.0799999;2.47E-09;11.228806
-26;-7.14E-08;11.411254;0.0799998;3.95E-09;11.411254
-25.5;-1.08E-06;11.5795;0.0800004;4.33E-09;11.5795
-25.0001;-1.19E-05;11.738476;0.079605;6.05E-09;11.738476
-24.5;-5.03E-07;11.916106;0.079984;8.08E-09;11.916106
-24;-2.51E-06;12.067539;0.0799998;9.56E-09;12.067539
-23.5;-3.97E-07;12.211008;0.0800013;1.31E-08;12.211008
-23;-2.15E-07;12.371065;0.08;1.65E-08;12.371065
-22.5;-7.22E-07;12.518308;0.0799979;2.12E-08;12.518308
-22;-4.62E-06;12.668141;0.0799923;2.79E-08;12.668141
-21.5;-2.60E-06;12.791627;0.0799973;3.31E-08;12.791627
-21;-3.06E-06;12.91525;0.0800019;4.11E-08;12.91525
-20.5;-2.71E-06;13.062661;0.0799928;4.87E-08;13.062661
-20;-3.45E-06;13.213348;0.0800006;5.58E-08;13.213348
-19.5001;-3.31E-06;13.41912;0.0799948;5.78E-08;13.41912
-19;-3.12E-07;13.565281;0.0800008;7.23E-08;13.565281
-18.5;-4.31E-07;13.717573;0.079999;8.70E-08;13.717573
-18;-5.99E-07;13.880225;0.0799999;1.03E-07;13.880225
-17.5;-6.46E-07;14.003795;0.0800001;1.21E-07;14.003795
-17;-5.93E-07;14.127279;0.0800001;1.42E-07;14.127279
-16.5;-5.05E-07;14.25086;0.0799999;1.65E-07;14.25086
-16;-4.45E-07;14.376112;0.0800002;1.91E-07;14.376112
-15.5002;-2.18E-05;14.535212;0.0799975;2.59E-07;14.535212
-15.0002;-8.12E-06;14.685633;0.080014;2.68E-07;14.685633
-14.4998;-1.24E-06;14.830814;0.0799984;2.75E-07;14.830814
-14;-2.92E-05;14.96509;0.0799986;3.95E-07;14.96509
-13.5;-2.71E-05;15.088595;0.0800024;4.35E-07;15.088595
-13;-2.50E-05;15.212098;0.08;4.81E-07;15.212098
-12.5;-2.38E-05;15.36018;0.0800002;5.33E-07;15.36018
-12;-2.40E-05;15.483757;0.0799999;5.94E-07;15.483757
-11.5;-2.18E-05;15.607294;0.0799991;6.48E-07;15.607294
-11.0002;-4.78E-05;15.752502;0.0800005;8.07E-07;15.752502
-10.5;-1.78E-05;15.900956;0.0800001;7.69E-07;15.900956
-10;-2.72E-05;16.027431;0.0800002;8.81E-07;16.027431
-9.5;-2.27E-05;16.150943;0.0800002;9.41E-07;16.150943
-9;-1.74E-05;16.277839;0.0799999;9.99E-07;16.277839
-8.5;-1.62E-05;16.401434;0.0800003;1.08E-06;16.401434
-8;-1.45E-05;16.524987;0.08;1.16E-06;16.524987
-7.5;-1.25E-05;16.648531;0.0800005;1.24E-06;16.648531
-7;-1.10E-05;16.772112;0.0800002;1.32E-06;16.772112
-6.5;-9.20E-06;16.898548;0.0800001;1.41E-06;16.898548
-6;-8.41E-06;17.022097;0.0799998;1.50E-06;17.022097
-5.5;-7.70E-06;17.14559;0.08;1.60E-06;17.14559
-5;-6.37E-06;17.269185;0.0799999;1.69E-06;17.269185
-4.5;-5.12E-06;17.39272;0.08;1.79E-06;17.39272
-4;-3.78E-06;17.516316;0.0799998;1.89E-06;17.516316
-3.5;-2.81E-06;17.63989;0.0799999;1.99E-06;17.63989
-3;-2.10E-06;17.763428;0.0799999;2.10E-06;17.763428
-2.5;-1.37E-06;17.886953;0.08;2.20E-06;17.886953
-2;-7.46E-07;18.013414;0.08;2.31E-06;18.013414
-1.5;-2.95E-07;18.13693;0.08;2.42E-06;18.13693
-1;-8.98E-08;18.260527;0.08;2.54E-06;18.260527
-0.5;-8.24E-09;18.407486;0.08;2.65E-06;18.407486
0;2.91E-09;18.557342;0.0799999;2.77E-06;18.557342
0.4999;9.92E-10;18.707176;0.0800002;2.88E-06;18.707176
1;1.44E-09;18.885751;0.0800002;3.00E-06;18.885751
1.5;6.78E-09;19.03568;0.0800002;3.11E-06;19.03568
1.9999;6.94E-10;19.185488;0.0799998;3.23E-06;19.185488
2.5;6.55E-10;19.335329;0.08;3.35E-06;19.335329
2.9999;5.37E-10;19.498333;0.08;3.47E-06;19.498333
3.4999;4.11E-10;19.648258;0.0799999;3.59E-06;19.648258
4;4.42E-10;19.798133;0.08;3.70E-06;19.798133
4.5;4.27E-10;19.948073;0.08;3.82E-06;19.948073
4.9999;4.52E-10;20.098311;0.0800001;3.94E-06;20.098311
5.4999;4.51E-10;20.248117;0.0800001;4.06E-06;20.248117
5.9999;4.45E-10;20.41288;0.0800001;4.17E-06;20.41288
6.4999;4.33E-10;20.562717;0.0800001;4.29E-06;20.562717
6.9999;4.27E-10;20.712587;0.08;4.41E-06;20.712587
7.5;4.10E-10;20.88801;0.0799999;4.52E-06;20.88801
8;4.27E-10;21.037896;0.0800001;4.64E-06;21.037896
8.5;4.93E-10;21.187727;0.0799999;4.75E-06;21.187727
9;4.98E-10;21.337663;0.08;4.87E-06;21.337663
9.4999;5.25E-10;21.504419;0.0800001;4.98E-06;21.504419
9.9999;5.40E-10;21.654257;0.0799999;5.10E-06;21.654257
10.4999;5.78E-10;21.804131;0.0800001;5.21E-06;21.804131
10.9999;5.19E-10;21.954082;0.08;5.32E-06;21.954082
11.4999;5.46E-10;22.10395;0.08;5.44E-06;22.10395
11.9999;5.53E-10;22.253697;0.08;5.55E-06;22.253697
12.4999;5.75E-10;22.417942;0.0799999;5.66E-06;22.417942
12.9999;7.40E-10;22.567775;0.0799999;5.77E-06;22.567775
13.5001;8.31E-10;22.717707;0.08;5.88E-06;22.717707
14;8.93E-10;22.889494;0.0800001;5.99E-06;22.889494
14.4999;8.56E-10;23.039415;0.0799999;6.10E-06;23.039415
15;8.86E-10;23.189202;0.0800001;6.20E-06;23.189202
15.4999;9.10E-10;23.338999;0.0799998;6.31E-06;23.338999
15.9999;9.33E-10;23.50942;0.08;6.42E-06;23.50942
16.4999;9.78E-10;23.659268;0.0799999;6.52E-06;23.659268
17;1.11E-09;23.809158;0.0799999;6.63E-06;23.809158
17.4999;1.20E-09;23.959115;0.0800001;6.73E-06;23.959115
18;1.25E-09;24.109039;0.08;6.83E-06;24.109039
18.5;1.33E-09;24.258786;0.0800001;6.94E-06;24.258786
18.9999;1.68E-09;24.423077;0.08;7.04E-06;24.423077
19.5;1.84E-09;24.572943;0.0799998;7.14E-06;24.572943
20;2.33E-09;24.722769;0.0800001;7.24E-06;24.722769
20.5;2.63E-09;24.894522;0.0799999;7.34E-06;24.894522
21;3.51E-09;25.044428;0.08;7.44E-06;25.044428
21.5;3.52E-09;25.194427;0.0800001;7.54E-06;25.194427
21.9999;4.06E-09;25.344433;0.08;7.63E-06;25.344433
22.5;4.74E-09;25.513672;0.0799999;7.73E-06;25.513672
23;5.24E-09;25.66372;0.08;7.83E-06;25.66372
23.4999;5.71E-09;25.813741;0.0799999;7.93E-06;25.813741
24;5.97E-09;25.963775;0.0800001;8.02E-06;25.963775
24.5;6.34E-09;26.114662;0.08;8.12E-06;26.114662
25;6.96E-09;26.264646;0.0800002;8.22E-06;26.264646
25.5;6.41E-09;26.428301;0.0799999;8.31E-06;26.428301
26;6.93E-09;26.578361;0.0800003;8.41E-06;26.578361
26.4999;7.06E-09;26.728414;0.0799998;8.50E-06;26.728414
