#scan	iMeasureCycle=1	iMux=0	time=0.138	N=482	LocalTime=31/10/2023 14:59:48
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-1.3302E-06	0.275367	0.0800021	-2.1341E-10	0.275367
-59.5	-1.2049E-06	0.449722	0.0800004	-1.1E-10	0.449722
-59	-7.3027E-07	0.589127	0.0799995	8.202E-11	0.589127
-58.5	-4.9221E-06	0.764086	0.0800237	2.077E-10	0.764086
-58	-3.5667E-06	0.905329	0.0799968	3.0343E-10	0.905329
-57.5001	-2.71751E-06	1.067599	0.0799892	4.797E-10	1.067599
-57	-3.90362E-06	1.234482	0.0799943	7.83E-11	1.234482
-56.5	-2.05292E-06	1.372956	0.0800049	-1.919E-11	1.372956
-56	-1.5898E-06	1.551153	0.0800008	5.22E-11	1.551153
-55.5	-4.07741E-07	1.69254	0.0800004	-7.47E-12	1.69254
-55	-4.59818E-07	1.87335	0.0799997	6.96E-12	1.87335
-54.5	-4.85352E-07	2.023213	0.0800003	1.1E-11	2.023213
-54	-4.49854E-07	2.172931	0.08	3.71E-12	2.172931
-53.5	-7.59726E-07	2.356718	0.0800009	8.943E-11	2.356718
-53	-3.51439E-07	2.506525	0.0800004	-4.47E-12	2.506525
-52.5	-4.68099E-07	2.656299	0.0799989	-2.656E-11	2.656299
-52	-6.1452E-07	2.858161	0.0800001	-8.18E-11	2.858161
-51.5	-2.11734E-07	2.999622	0.0799996	-1.399E-11	2.999622
-51	-4.1452E-07	3.176953	0.080004	3.582E-11	3.176953
-50.5	-2.12293E-07	3.36648	0.0799998	-2.149E-11	3.36648
-50	-1.74029E-06	3.543054	0.0799978	-3.33E-11	3.543054
-49.5	-3.0035E-07	3.681465	0.0799992	-2.071E-11	3.681465
-49	-1.51151E-06	3.870734	0.0799995	3.9E-11	3.870734
-48.5	-2.72048E-07	4.010373	0.0800003	-2.701E-11	4.010373
-48	-2.43434E-07	4.16641	0.0800008	-6.565E-11	4.16641
-47.5	-2.57307E-07	4.346593	0.0799998	-4.85E-11	4.346593
-47	-2.92013E-07	4.502652	0.0799997	-5.886E-11	4.502652
-46.5	-2.8241E-07	4.658567	0.0800001	-5.409E-11	4.658567
-46	-2.2197E-07	4.849344	0.0799997	-5.14E-11	4.849344
-45.5	-3.3276E-07	5.011359	0.08	-3.62E-11	5.011359
-45	-2.14442E-07	5.152797	0.0799998	-4.537E-11	5.152797
-44.5	-1.945E-07	5.306109	0.0800002	-4.064E-11	5.306109
-44	-1.5813E-07	5.480151	0.0800002	-5.38E-11	5.480151
-43.5	-6.013E-07	5.63121	0.0800013	-1.012E-10	5.63121
-43	-2.54922E-07	5.772594	0.080001	-6.721E-11	5.772594
-42.5	-2.2693E-07	5.951699	0.0799999	-5.66E-11	5.951699
-42	-1.44827E-07	6.093097	0.08	-5.02E-11	6.093097
-41.5	-1.42284E-07	6.242852	0.08	-5.107E-11	6.242852
-41	-1.43577E-07	6.399008	0.08	-4.84E-11	6.399008
-40.5	-1.55145E-06	6.564522	0.0800237	5.82E-11	6.564522
-40	-1.56045E-07	6.706005	0.0800001	-4.757E-11	6.706005
-39.5	-1.39063E-07	6.879671	0.0799999	-4.681E-11	6.879671
-39	-2.0307E-07	7.029512	0.0800001	-3.316E-11	7.029512
-38.5	-6.98229E-08	7.196688	0.0800002	-3.83E-11	7.196688
-38	-1.48961E-07	7.389777	0.0800004	-2.257E-11	7.389777
-37.5	-9.5646E-08	7.572592	0.08	-2.8E-12	7.572592
-37	-8.6065E-08	7.738097	0.0799996	-4.26E-11	7.738097
-36.5	-1.08148E-07	7.935229	0.0799988	-1.687E-11	7.935229
-36	-7.7871E-08	8.084989	0.0800001	1.97E-12	8.084989
-35.5	-2.26671E-06	8.238165	0.0799928	-1.7143E-10	8.238165
-34.9999	-4.77531E-08	8.407969	0.0799999	2.1E-11	8.407969
-34.5	-5.9428E-08	8.563787	0.08	4.181E-11	8.563787
-34	-5.2997E-08	8.741993	0.0799997	6.85E-11	8.741993
-33.5	-5.699E-08	8.91668	0.0799999	6.8E-11	8.91668
-33	-6.012E-07	9.095268	0.0800245	6E-11	9.095268
-32.5	-4.29679E-07	9.236628	0.0799991	1.9427E-10	9.236628
-32	-1.04036E-06	9.422499	0.0799895	2.69E-10	9.422499
-31.5	-2.4255E-07	9.56552	0.0799998	3.6393E-10	9.56552
-31	-1.94107E-07	9.715396	0.08	4.555E-10	9.715396
-30.5	-1.807E-07	9.927503	0.0800031	6.212E-10	9.927503
-30	-1.37378E-07	10.068994	0.0799996	7.9193E-10	10.068994
-29.5	-1.3212E-07	10.242677	0.08	1.0275E-09	10.242677
-29	-6.23553E-08	10.39847	0.0800001	1.3019E-09	10.39847
-28.4999	-5.36326E-08	10.54831	0.0799991	1.64466E-09	10.54831
-28	-2.2858E-08	10.71659	0.0800003	2.0231E-09	10.71659
-27.5001	-1.59757E-08	10.89647	0.0799999	2.55255E-09	10.89647
-27.0001	-2.48865E-08	11.046414	0.0800004	3.24235E-09	11.046414
-26.5	-7.84E-08	11.228806	0.0799999	2.47E-09	11.228806
-26	-7.13804E-08	11.411254	0.0799998	3.94645E-09	11.411254
-25.5	-1.07584E-06	11.5795	0.0800004	4.331E-09	11.5795
-25.0001	-1.18872E-05	11.738476	0.079605	6.0525E-09	11.738476
-24.5	-5.0337E-07	11.916106	0.079984	8.0779E-09	11.916106
-24	-2.5051E-06	12.067539	0.0799998	9.56E-09	12.067539
-23.5	-3.9695E-07	12.211008	0.0800013	1.3113E-08	12.211008
-23	-2.15237E-07	12.371065	0.08	1.64611E-08	12.371065
-22.5	-7.2242E-07	12.518308	0.0799979	2.11946E-08	12.518308
-22	-4.62463E-06	12.668141	0.0799923	2.79327E-08	12.668141
-21.5	-2.60218E-06	12.791627	0.0799973	3.30578E-08	12.791627
-21	-3.06453E-06	12.91525	0.0800019	4.10607E-08	12.91525
-20.5	-2.71212E-06	13.062661	0.0799928	4.86754E-08	13.062661
-20	-3.4461E-06	13.213348	0.0800006	5.575E-08	13.213348
-19.5001	-3.311E-06	13.41912	0.0799948	5.775E-08	13.41912
-19	-3.12126E-07	13.565281	0.0800008	7.22541E-08	13.565281
-18.5	-4.30719E-07	13.717573	0.079999	8.69541E-08	13.717573
-18	-5.99401E-07	13.880225	0.0799999	1.03321E-07	13.880225
-17.5	-6.45804E-07	14.003795	0.0800001	1.21475E-07	14.003795
-17	-5.9313E-07	14.127279	0.0800001	1.42258E-07	14.127279
-16.5	-5.04963E-07	14.25086	0.0799999	1.65413E-07	14.25086
-16	-4.45045E-07	14.376112	0.0800002	1.9147E-07	14.376112
-15.5002	-2.18031E-05	14.535212	0.0799975	2.5929E-07	14.535212
-15.0002	-8.1247E-06	14.685633	0.080014	2.67955E-07	14.685633
-14.4998	-1.2387E-06	14.830814	0.0799984	2.7503E-07	14.830814
-14	-2.91684E-05	14.96509	0.0799986	3.94549E-07	14.96509
-13.5	-2.71192E-05	15.088595	0.0800024	4.35297E-07	15.088595
-13	-2.497E-05	15.212098	0.08	4.81247E-07	15.212098
-12.5	-2.38219E-05	15.36018	0.0800002	5.33384E-07	15.36018
-12	-2.39895E-05	15.483757	0.0799999	5.93557E-07	15.483757
-11.5	-2.17654E-05	15.607294	0.0799991	6.47744E-07	15.607294
-11.0002	-4.78092E-05	15.752502	0.0800005	8.0697E-07	15.752502
-10.5	-1.78087E-05	15.900956	0.0800001	7.6883E-07	15.900956
-10	-2.72146E-05	16.027431	0.0800002	8.8082E-07	16.027431
-9.5	-2.26762E-05	16.150943	0.0800002	9.40678E-07	16.150943
-9	-1.74139E-05	16.277839	0.0799999	9.986E-07	16.277839
-8.5	-1.62213E-05	16.401434	0.0800003	1.07684E-06	16.401434
-8	-1.44521E-05	16.524987	0.08	1.15675E-06	16.524987
-7.5	-1.24925E-05	16.648531	0.0800005	1.2363E-06	16.648531
-7	-1.10277E-05	16.772112	0.0800002	1.32214E-06	16.772112
-6.5	-9.19604E-06	16.898548	0.0800001	1.4084E-06	16.898548
