#scan;iMeasureCycle=1;iMux=0;time=0.138;N=482;LocalTime=31/10/2023 14:59:48;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;;;
-60;-1.33E-06;0.275367;0.0800021;-2.13E-10;0.275367;;;;2.13E-10;0.00000133
-59.5;-1.20E-06;0.449722;0.0800004;-1.10E-10;0.449722;;;;1.1E-10;0.0000012
-59;-7.30E-07;0.589127;0.0799995;8.20E-11;0.589127;;;;8.2E-11;0.00000073
-58.5;-4.92E-06;0.764086;0.0800237;2.08E-10;0.764086;;;;2.08E-10;0.00000492
-58;-3.57E-06;0.905329;0.0799968;3.03E-10;0.905329;;;;3.03E-10;0.00000357
-57.5001;-2.72E-06;1.067599;0.0799892;4.80E-10;1.067599;;;;4.8E-10;0.00000272
-57;-3.90E-06;1.234482;0.0799943;7.83E-11;1.234482;;;;7.83E-11;0.0000039
-56.5;-2.05E-06;1.372956;0.0800049;-1.92E-11;1.372956;;;;1.92E-11;0.00000205
-56;-1.59E-06;1.551153;0.0800008;5.22E-11;1.551153;;;;5.22E-11;0.00000159
-55.5;-4.08E-07;1.69254;0.0800004;-7.47E-12;1.69254;;;;7.47E-12;0.000000408
-55;-4.60E-07;1.87335;0.0799997;6.96E-12;1.87335;;;;6.96E-12;0.00000046
-54.5;-4.85E-07;2.023213;0.0800003;1.10E-11;2.023213;;;;1.1E-11;0.000000485
-54;-4.50E-07;2.172931;0.08;3.71E-12;2.172931;;;;3.71E-12;0.00000045
-53.5;-7.60E-07;2.356718;0.0800009;8.94E-11;2.356718;;;;8.94E-11;0.00000076
-53;-3.51E-07;2.506525;0.0800004;-4.47E-12;2.506525;;;;4.47E-12;0.000000351
-52.5;-4.68E-07;2.656299;0.0799989;-2.66E-11;2.656299;;;;2.66E-11;0.000000468
-52;-6.15E-07;2.858161;0.0800001;-8.18E-11;2.858161;;;;8.18E-11;0.000000615
-51.5;-2.12E-07;2.999622;0.0799996;-1.40E-11;2.999622;;;;1.4E-11;0.000000212
-51;-4.15E-07;3.176953;0.080004;3.58E-11;3.176953;;;;3.58E-11;0.000000415
-50.5;-2.12E-07;3.36648;0.0799998;-2.15E-11;3.36648;;;;2.15E-11;0.000000212
-50;-1.74E-06;3.543054;0.0799978;-3.33E-11;3.543054;;;;3.33E-11;0.00000174
-49.5;-3.00E-07;3.681465;0.0799992;-2.07E-11;3.681465;;;;2.07E-11;0.0000003
-49;-1.51E-06;3.870734;0.0799995;3.90E-11;3.870734;;;;3.9E-11;0.00000151
-48.5;-2.72E-07;4.010373;0.0800003;-2.70E-11;4.010373;;;;2.7E-11;0.000000272
-48;-2.43E-07;4.16641;0.0800008;-6.57E-11;4.16641;;;;6.57E-11;0.000000243
-47.5;-2.57E-07;4.346593;0.0799998;-4.85E-11;4.346593;;;;4.85E-11;0.000000257
-47;-2.92E-07;4.502652;0.0799997;-5.89E-11;4.502652;;;;5.89E-11;0.000000292
-46.5;-2.82E-07;4.658567;0.0800001;-5.41E-11;4.658567;;;;5.41E-11;0.000000282
-46;-2.22E-07;4.849344;0.0799997;-5.14E-11;4.849344;;;;5.14E-11;0.000000222
-45.5;-3.33E-07;5.011359;0.08;-3.62E-11;5.011359;;;;3.62E-11;0.000000333
-45;-2.14E-07;5.152797;0.0799998;-4.54E-11;5.152797;;;;4.54E-11;0.000000214
-44.5;-1.95E-07;5.306109;0.0800002;-4.06E-11;5.306109;;;;4.06E-11;0.000000195
-44;-1.58E-07;5.480151;0.0800002;-5.38E-11;5.480151;;;;5.38E-11;0.000000158
-43.5;-6.01E-07;5.63121;0.0800013;-1.01E-10;5.63121;;;;1.01E-10;0.000000601
-43;-2.55E-07;5.772594;0.080001;-6.72E-11;5.772594;;;;6.72E-11;0.000000255
-42.5;-2.27E-07;5.951699;0.0799999;-5.66E-11;5.951699;;;;5.66E-11;0.000000227
-42;-1.45E-07;6.093097;0.08;-5.02E-11;6.093097;;;;5.02E-11;0.000000145
-41.5;-1.42E-07;6.242852;0.08;-5.11E-11;6.242852;;;;5.11E-11;0.000000142
-41;-1.44E-07;6.399008;0.08;-4.84E-11;6.399008;;;;4.84E-11;0.000000144
-40.5;-1.55E-06;6.564522;0.0800237;5.82E-11;6.564522;;;;5.82E-11;0.00000155
-40;-1.56E-07;6.706005;0.0800001;-4.76E-11;6.706005;;;;4.76E-11;0.000000156
